2011/02/08 14:00:00,0.321,0.104,0.037,0.173
2011/02/08 14:10:00,0.368,0.094,0.033,0.156
2011/02/08 14:20:00,0.448,0.108,0.039,0.178
2011/02/08 14:30:00,0.504,0.05,0.018,0.084
2011/02/08 14:40:00,0.493,0.076,0.027,0.126
2011/02/08 14:50:00,0.646,0.09,0.033,0.149
2011/02/08 15:00:00,0.612,0.087,0.032,0.145
2011/02/08 15:10:00,0.269,0.081,0.031,0.136
2011/02/08 15:20:00,0.739,0.072,0.027,0.121
2011/02/08 15:30:00,0.289,0.034,0.013,0.056
2011/02/08 15:40:00,0.454,0.071,0.027,0.119
2011/02/08 15:50:00,0.599,0.067,0.026,0.113
2011/02/08 16:00:00,0.585,0.065,0.025,0.109
2011/02/08 16:10:00,0.562,0.061,0.023,0.101
2011/02/08 16:20:00,0.568,0.057,0.022,0.095
2011/02/08 16:30:00,0.268,0.054,0.021,0.089
2011/02/08 16:40:00,0.473,0.053,0.02,0.086
2011/02/08 16:50:00,0.444,0.051,0.02,0.081
2011/02/08 17:00:00,0.433,0.047,0.018,0.073
2011/02/08 17:10:00,0.39,0.045,0.016,0.066
2011/02/08 17:20:00,0.366,0.041,0.014,0.061
2011/02/08 17:30:00,0.336,0.035,0.011,0.055
2011/02/08 17:40:00,0.321,0.03,0.009,0.05
2011/02/08 17:50:00,0.302,0.025,0.008,0.044
2011/02/08 18:00:00,0.27,0.021,0.006,0.038
2011/02/08 18:10:00,0.244,0.017,0.005,0.031
2011/02/08 18:20:00,0.221,0.013,0.004,0.024
2011/02/08 18:30:00,0.204,0.009,0.003,0.014
2011/02/08 18:40:00,0.181,0.005,0.002,0.008
2011/02/08 18:50:00,0.161,0.004,0.002,0.006
2011/02/08 19:00:00,0.137,0.003,0.001,0.004
2011/02/08 19:10:00,0.113,0.002,0.001,0.003
2011/02/08 19:20:00,0.094,0.001,0.001,0.002
2011/02/08 19:30:00,0.075,0.001,0,0.001
2011/02/08 19:40:00,0.059,0,0,0.001
2011/02/08 19:50:00,0.024,0,0,0
2011/02/08 20:00:00,0.018,0,0,0
2011/02/08 20:10:00,0.014,0,0,0
2011/02/08 20:20:00,0.008,0,0,0
2011/02/08 20:30:00,0.006,0,0,0
2011/02/08 20:40:00,0.003,0,0,0
2011/02/08 20:50:00,0.002,0,0,0
2011/02/08 21:00:00,0.002,0,0,0
2011/02/08 21:10:00,0.002,0,0,0
2011/02/08 21:20:00,0.002,0,0,0
2011/02/08 21:30:00,0.002,0,0,0
2011/02/08 21:40:00,0.002,0,0,0
2011/02/08 21:50:00,0.002,0,0,0
2011/02/08 22:00:00,0.002,0,0,0
2011/02/08 22:10:00,0.002,0,0,0
2011/02/08 22:20:00,0.002,0,0,0
2011/02/08 22:30:00,0.002,0,0,0
2011/02/08 22:40:00,0.002,0,0,0
2011/02/08 22:50:00,0.002,0,0,0
2011/02/08 23:00:00,0.002,0,0,0
2011/02/08 23:10:00,0.002,0,0,0
2011/02/08 23:20:00,0.002,0,0,0
2011/02/08 23:30:00,0.002,0,0,0
2011/02/08 23:40:00,0.002,0,0,0
2011/02/08 23:50:00,0.002,0,0,0
2011/03/08 00:00:00,0.002,0,0,0
2011/03/08 00:10:00,0.002,0,0,0
2011/03/08 00:20:00,0.002,0.001,0.001,0
2011/03/08 00:30:00,0.002,0,0,0
2011/03/08 00:40:00,0.002,0.001,0.001,0
2011/03/08 00:50:00,0.002,0.001,0.001,0.001
2011/03/08 01:00:00,0.002,0.001,0.001,0.001
2011/03/08 01:10:00,0.002,0.001,0.001,0.001
2011/03/08 01:20:00,0.002,0,0,0
2011/03/08 01:30:00,0.002,0.001,0.001,0
2011/03/08 01:40:00,0.002,0.001,0.001,0.001
2011/03/08 01:50:00,0.002,0.001,0.001,0.001
2011/03/08 02:00:00,0.002,0.001,0.001,0
2011/03/08 02:10:00,0.002,0.001,0.001,0.001
2011/03/08 02:20:00,0.002,0.001,0.001,0.001
2011/03/08 02:30:00,0.002,0.001,0.001,0.001
2011/03/08 02:40:00,0.002,0.001,0.001,0.001
2011/03/08 02:50:00,0.002,0.001,0.001,0.001
2011/03/08 03:00:00,0.002,0.001,0.001,0.001
2011/03/08 03:10:00,0.002,0.001,0.001,0.001
2011/03/08 03:20:00,0.002,0.001,0.001,0.001
2011/03/08 03:30:00,0.002,0.001,0.001,0.001
2011/03/08 03:40:00,0.002,0.001,0.001,0.001
2011/03/08 03:50:00,0.002,0.001,0.001,0.001
2011/03/08 04:00:00,0.002,0.001,0.001,0.001
2011/03/08 04:10:00,0.002,0.001,0.001,0.001
2011/03/08 04:20:00,0.002,0.001,0.001,0.001
2011/03/08 04:30:00,0.002,0.001,0.001,0.001
2011/03/08 04:40:00,0.002,0.001,0.001,0.002
2011/03/08 04:50:00,0.002,0.001,0.001,0.002
2011/03/08 05:00:00,0.002,0.002,0.001,0.003
2011/03/08 05:10:00,0.002,0.002,0.002,0.005
2011/03/08 05:20:00,0.002,0.003,0.002,0.006
2011/03/08 05:30:00,0.004,0.003,0.002,0.007
2011/03/08 05:40:00,0.008,0.004,0.002,0.009
2011/03/08 05:50:00,0.012,0.004,0.003,0.014
2011/03/08 06:00:00,0.016,0.005,0.003,0.025
2011/03/08 06:10:00,0.02,0.005,0.005,0.032
2011/03/08 06:20:00,0.026,0.005,0.007,0.037
2011/03/08 06:30:00,0.03,0.006,0.008,0.044
2011/03/08 06:40:00,0.07,0.008,0.009,0.051
2011/03/08 06:50:00,0.038,0.012,0.01,0.06
2011/03/08 07:00:00,0.087,0.017,0.011,0.067
2011/03/08 07:10:00,0.131,0.024,0.012,0.074
2011/03/08 07:20:00,0.151,0.029,0.013,0.081
2011/03/08 07:30:00,0.173,0.034,0.017,0.087
2011/03/08 07:40:00,0.195,0.04,0.018,0.093
2011/03/08 07:50:00,0.22,0.045,0.019,0.098
2011/03/08 08:00:00,0.242,0.05,0.02,0.104
2011/03/08 08:10:00,0.265,0.054,0.021,0.109
2011/03/08 08:20:00,0.288,0.058,0.022,0.113
2011/03/08 08:30:00,0.312,0.061,0.023,0.118
2011/03/08 08:40:00,0.334,0.063,0.023,0.121
2011/03/08 08:50:00,0.359,0.067,0.024,0.126
2011/03/08 09:00:00,0.385,0.069,0.025,0.131
2011/03/08 09:10:00,0.406,0.06,0.022,0.113
2011/03/08 09:20:00,0.426,0.079,0.028,0.147
2011/03/08 09:30:00,0.454,0.077,0.027,0.142
2011/03/08 09:40:00,0.473,0.079,0.028,0.145
2011/03/08 09:50:00,0.5,0.082,0.028,0.15
2011/03/08 10:00:00,0.521,0.084,0.029,0.152
2011/03/08 10:10:00,0.529,0.086,0.029,0.155
2011/03/08 10:20:00,0.589,0.086,0.029,0.153
2011/03/08 10:30:00,0.579,0.087,0.029,0.155
2011/03/08 10:40:00,0.595,0.09,0.031,0.16
2011/03/08 10:50:00,0.612,0.093,0.031,0.162
2011/03/08 11:00:00,0.636,0.098,0.032,0.167
2011/03/08 11:10:00,0.646,0.098,0.032,0.165
2011/03/08 11:20:00,0.626,0.102,0.033,0.17
2011/03/08 11:30:00,0.639,0.104,0.034,0.174
2011/03/08 11:40:00,0.643,0.107,0.035,0.179
2011/03/08 11:50:00,0.657,0.08,0.027,0.133
2011/03/08 12:00:00,0.707,0.092,0.031,0.152
2011/03/08 12:10:00,0.691,0.115,0.038,0.189
2011/03/08 12:20:00,0.729,0.085,0.029,0.14
2011/03/08 12:30:00,0.746,0.084,0.029,0.137
2011/03/08 12:40:00,0.761,0.041,0.015,0.07
2011/03/08 12:50:00,0.758,0.058,0.02,0.097
2011/03/08 13:00:00,0.24,0.045,0.016,0.075
2011/03/08 13:10:00,0.774,0.072,0.025,0.12
