8/11/2011 20:50,0,17.62,73.89,17.19,79.57,0,0,0
8/11/2011 21:00,0,17.54,74.41,17.07,81,0,0,0
8/11/2011 21:10,0,17.36,74.27,16.8,80.4,0,0,0
8/11/2011 21:20,0,17.13,76.81,16.77,82.9,0,0,0
8/11/2011 21:30,0,16.69,80.7,16.45,86.2,0,0,0
8/11/2011 21:40,0,16.26,83.5,16.12,83.8,0,0,0
8/11/2011 21:50,0,16.06,85.2,15.9,88.7,0,0,0
8/11/2011 22:00,0,15.91,86,15.75,90,0,0,0
8/11/2011 22:10,0,15.68,87.4,15.58,87.5,0,0,0
8/11/2011 22:20,0,15.71,84.3,15.73,86.4,0,0,0
8/11/2011 22:30,0,15.81,83.8,15.74,87.6,0,0,0
8/11/2011 22:40,0,15.66,84.6,15.61,86.5,0,0,0
8/11/2011 22:50,0,15.68,83.4,15.55,84.2,0,0,0
8/11/2011 23:00,0,15.82,83.6,15.65,84.7,0,0,0
8/11/2011 23:10,0,15.9,82.6,15.7,83.6,0,0,0
8/11/2011 23:20,0,15.93,82.9,15.77,83.6,0,0,0
8/11/2011 23:30,0,15.91,83.8,15.89,87.4,0,0,0
8/11/2011 23:40,0,15.89,83.8,15.77,85.8,0,0,0
8/11/2011 23:50,0,15.95,84,15.79,85.6,0,0,0
8/12/2011 0:00,0,16.01,85.3,15.95,87.4,0,0,0
8/12/2011 0:10,0,16,85.7,15.96,91.1,0,0,0
8/12/2011 0:20,0,16.02,85.2,15.87,90,0,0,0
8/12/2011 0:30,0,15.81,86.3,15.73,86.9,0,0,0
8/12/2011 0:40,0,15.61,88.2,15.58,91.3,0,0,0
8/12/2011 0:50,0,15.39,90.1,15.39,90.8,0,0,0
8/12/2011 1:00,0,15.12,89.1,15.13,88.9,0,0,0
8/12/2011 1:10,0,15.19,91,15.26,90.6,0,0,0
8/12/2011 1:20,0,15.08,87.7,15.12,88.1,0,0,0
8/12/2011 1:30,0,15.13,90.8,15.12,90.6,0,0,0
8/12/2011 1:40,0,14.78,89,14.77,90,0,0,0
8/12/2011 1:50,0,14.66,90.1,14.7,90.9,0,0,0
8/12/2011 2:00,0,14.33,91.2,14.41,92.3,0,0,0
8/12/2011 2:10,0,14.14,92,14.12,91.3,0,0,0
8/12/2011 2:20,0,13.87,92.9,13.77,92.7,0,0,0
8/12/2011 2:30,0,13.59,93.6,13.43,93.7,0,0,0
8/12/2011 2:40,0,13.25,95.6,13.23,95.6,0,0,0
8/12/2011 2:50,0,13.37,97,13.41,97.5,0,0,0
8/12/2011 3:00,0,13.38,95.9,13.46,96.2,0,0,0
8/12/2011 3:10,0,13.53,94.3,13.51,94.5,0,0,0
8/12/2011 3:20,0,13.64,93.8,13.55,94.7,0,0,0
8/12/2011 3:30,0,13.74,93.3,13.53,93.9,0,0,0
8/12/2011 3:40,0,13.76,93.3,13.61,94,0,0,0
8/12/2011 3:50,0,13.66,94.8,13.69,95.2,0,0,0
8/12/2011 4:00,0,13.5,95,13.63,95.4,0,0,0
8/12/2011 4:10,0,13.44,95,13.6,95.8,0,0,0
8/12/2011 4:20,0,13.36,95,13.44,94.8,0,0,0
8/12/2011 4:30,0,13.1,95.8,13.2,95.2,0,0,0
8/12/2011 4:40,0,13.12,95.7,13.12,95.6,0,0,0
8/12/2011 4:50,0,13.25,94.5,13.16,94.4,0,0,0
8/12/2011 5:00,0,13.31,94.4,13.2,94.9,0,0,0
8/12/2011 5:10,0,13.29,94.2,13.16,95.1,0,0,0
8/12/2011 5:20,0,13.26,95,13.15,95.5,0,0,0
8/12/2011 5:30,0,13.36,95.8,13.17,97.3,0,0,0
8/12/2011 5:40,0,13.67,96.6,13.48,97.7,0,0,0
8/12/2011 5:50,0,13.97,94.1,13.74,94.7,0,0,0
8/12/2011 6:00,0,14.2,91.8,14.04,94,0,0,0
8/12/2011 6:10,0,14.43,91,14.29,94.3,0,0,0
8/12/2011 6:20,0,14.62,92.4,14.46,94.1,0,0,0
8/12/2011 6:30,0,14.87,89.9,14.67,90.8,0,0,0
8/12/2011 6:40,0,15.52,89.2,15.17,91.1,0,0,0
8/12/2011 6:50,0,16.18,86.2,15.72,88.9,0,0,0
8/12/2011 7:00,0,16.63,87.8,16.42,90.4,0,0,0
8/12/2011 7:10,0,17.4,82.9,17.34,92.4,0,0,0
8/12/2011 7:20,0,17.62,84.4,17.62,88.6,0,0,0
8/12/2011 7:30,0,17.33,85.5,17.27,84.5,0,0,0
8/12/2011 7:40,0,17.1,85.6,16.86,86.1,0,0,0
8/12/2011 7:50,0,17.12,84.9,16.96,86,0,0,0
8/12/2011 8:00,0,17.5,86.2,17.38,87.1,0,0,0
8/12/2011 8:10,0,18.11,82.5,17.93,83.1,0,0,0
8/12/2011 8:20,0,19.37,79.96,18.93,81.7,0,0,0
8/12/2011 8:30,0,20.43,72.89,20.19,83.1,0,0,0
8/12/2011 8:40,0,20.53,72.34,20.94,79.61,0,0,0
8/12/2011 8:50,0,22.16,68.96,22.67,72.57,0,0,0
8/12/2011 9:00,0,22.72,63.06,23.49,67.18,0,0,0
8/12/2011 9:10,0,23.42,66.11,23.04,68.53,0,0,0
8/12/2011 9:20,0,23.22,64.06,22.93,68.18,0,0,0
8/12/2011 9:30,0,23.18,64.13,23.47,72.86,0,0,0
8/12/2011 9:40,0,23.29,63.5,23.81,71.04,0,0,0
8/12/2011 9:50,0,24.31,63.25,24.83,70.99,0,0,0
8/12/2011 10:00,0,25.29,58.12,26.01,64.03,0,0,0
8/12/2011 10:10,0,25.21,56.83,25.87,63.09,0,0,0
8/12/2011 10:20,0,25.36,53.77,26.38,71.46,0,0,0
8/12/2011 10:30,0,25.75,56.56,26.6,62.77,0,0,0
