		Putz	90degreen	Gruenwand	Efeu	Optigruen														
25.10.2012	14:00:00	0.673323466	0.217091479	0.504158969	0.851444133	0.455208912														
25.10.2012	14:10:00	0.670815832	0.21254018	0.518829695	0.862385588	0.454934442														
25.10.2012	14:20:00	0.667695758	0.217118768	0.521852497	0.86258221	0.452818467														
25.10.2012	14:30:00	0.664267861	0.219157442	0.526752521	0.857939892	0.450038434														
25.10.2012	14:40:00	0.664769448	0.220126308	0.515854193	0.856826826	0.447613657														
25.10.2012	14:50:00	0.66540681	0.219572299	0.538610344	0.765013982	0.442298679														
25.10.2012	15:00:00	0.669517801	0.231132624	0.521227674	0.615584322	0.440727294														
26.10.2012	13:00:00	0.584584993	0.271004559	0.441031002	0.853452256	0.339120942														
26.10.2012	13:10:00	0.590152469	0.244272816	0.477033533	0.849272082	0.305670237														
26.10.2012	13:20:00	0.568021751	0.23938736	0.467492862	0.859426422	0.299556832														
26.10.2012	13:30:00	0.550808971	0.23938736	0.467492862	0.844348765	0.299556832														
26.10.2012	13:40:00	0.563327356	0.217624873	0.424993511	0.822417629	0.363099191														
26.10.2012	13:50:00	0.619660092	0.23938736	0.467492862	0.859426422	0.299556832														
26.10.2012	14:00:00	0.602447312	0.199489467	0.486971731	0.829271109	0.37444604														
26.10.2012	14:10:00	0.573759345	0.265985956	0.389577385	0.904659391	0.332840925														
26.10.2012	14:20:00	0.573759345	0.265985956	0.389577385	0.804141681	0.332840925														
26.10.2012	14:30:00	0.619660092	0.23938736	0.467492862	0.814193452	0.299556832														
26.10.2012	14:40:00	0.573759345	0.265985956	0.389577385	0.804141681	0.332840925														
26.10.2012	14:50:00	0.543561484	0.251986695	0.369073312	0.857045739	0.315322981														
26.10.2012	15:00:00	0.590152469	0.341981943	0.333923473	0.775422336	0.427938332														
27.10.2012	13:00:00	0.590152469	0.341981943	0.333923473	0.775422336	0.427938332														
27.10.2012	13:10:00	0.590152469	0.341981943	0.333923473	0.775422336	0.427938332														
27.10.2012	13:20:00	0.459007476	0.265985956	0.519436513	0.804141681	0.332840925														
27.10.2012	13:30:00	0.459007476	0.265985956	0.519436513	0.804141681	0.332840925														
27.10.2012	13:40:00	0.413106728	0.23938736	0.467492862	0.723727513	0.299556832														
27.10.2012	13:50:00	0.413106728	0.23938736	0.467492862	0.723727513	0.299556832														
27.10.2012	14:00:00	0.459007476	0.265985956	0.519436513	0.804141681	0.332840925														
27.10.2012	14:10:00	0.51638341	0.2992342	0.292183039	0.678494544	0.37444604														
27.10.2012	14:20:00	0.476661609	0.184144123	0.359609894	0.835070208	0.230428333														
27.10.2012	14:30:00	0.563327356	0.217624873	0.424993511	0.822417629	0.272324393														
27.10.2012	14:40:00	0.550808971	0.159591573	0.311661908	0.844348765	0.199704555														
27.10.2012	14:50:00	0.459007476	0.265985956	0.519436513	0.804141681	0.332840925														
27.10.2012	15:00:00	0.413106728	0.47877472	0.467492862	0.723727513	0.599113665														
28.10.2012	13:00:00	0.578349419	0.23938736	0.420743576	0.83228664	0.359468199														
28.10.2012	13:10:00	0.598705403	0.242856742	0.440391827	0.839104363	0.347312269														
28.10.2012	13:20:00	0.60161174	0.255656404	0.453876565	0.843177685	0.348998251														
28.10.2012	13:30:00	0.6132053	0.243127788	0.456535998	0.833982877	0.351043163														
28.10.2012	13:40:00	0.598425634	0.246099155	0.436909217	0.828566545	0.335951588														
28.10.2012	13:50:00	0.625095707	0.220488358	0.430585531	0.809432087	0.394153727														
28.10.2012	14:00:00	0.619660092	0.23938736	0.446243186	0.822417629	0.354021711														
28.10.2012	14:10:00	0.604546431	0.233548644	0.427584935	0.838464802	0.328781889														
28.10.2012	14:20:00	0.622148687	0.230734805	0.45059553	0.828362816	0.360911846														
28.10.2012	14:30:00	0.623221357	0.227005255	0.443312197	0.811073937	0.361534108														
28.10.2012	14:40:00	0.645479263	0.22442565	0.456535998	0.805712271	0.409550357														
28.10.2012	14:50:00	0.675378847	0.234821389	0.49679078	0.660623207	0.416277887														
28.10.2012	15:00:00	0.654085653	0.215448624	0.459701314	0.361863757	0.419379565														
29.10.2012	13:00:00	0.523656416	0.269732237	0.329220325	0.81546762	0.253146619														
29.10.2012	13:10:00	0.51638341	0.261829925	0.328705919	0.819847574	0.28083453														
29.10.2012	13:20:00	0.534189735	0.288915779	0.32240887	0.842269089	0.258238649														
29.10.2012	13:30:00	0.506640327	0.271004559	0.308721701	0.819314166	0.282600785														
29.10.2012	13:40:00	0.526508575	0.281632188	0.320828435	0.815967294	0.293683169														
29.10.2012	13:50:00	0.527370291	0.254667404	0.348132982	0.846915175	0.254941985														
29.10.2012	14:00:00	0.538834863	0.260203652	0.304886649	0.825993357	0.260484202														
29.10.2012	14:10:00	0.51638341	0.272031091	0.318745133	0.822417629	0.272324393														
29.10.2012	14:20:00	0.52962401	0.245525498	0.299674912	0.835070208	0.230428333														
29.10.2012	14:30:00	0.538834863	0.312244383	0.304886649	0.78666034	0.260484202														
29.10.2012	14:40:00	0.413106728	0.319183147	0.311661908	0.723727513	0.199704555														
29.10.2012	14:50:00	0.538834863	0.208162922	0.304886649	0.78666034	0.260484202														
29.10.2012	15:00:00	0.556105211	0.276216185	0.359609894	0.835070208	0.230428333														
30.10.2012	13:00:00	0.6132053	0.261829925	0.438274558	0.833982877	0.327640285														
30.10.2012	13:10:00	0.616977581	0.24871414	0.424993511	0.810668805	0.350131362														
30.10.2012	13:20:00	0.652273781	0.240532754	0.46972967	0.805103573	0.372654433														
30.10.2012	13:30:00	0.640576888	0.227266481	0.458616415	0.824499699	0.360226571														
30.10.2012	13:40:00	0.636872872	0.23938736	0.428535124	0.829271109	0.349482971														
30.10.2012	13:50:00	0.634297732	0.226192781	0.441725539	0.840549671	0.353807282														
30.10.2012	14:00:00	0.621665465	0.232414913	0.453876565	0.843177685	0.348998251														
30.10.2012	14:10:00	0.610932485	0.236015707	0.427986423	0.840950984	0.337528825														
30.10.2012	14:20:00	0.619660092	0.23938736	0.467492862	0.852964569	0.342350666														
30.10.2012	14:30:00	0.573759345	0.265985956	0.454506949	0.854400536	0.332840925														
30.10.2012	14:40:00	0.538834863	0.208162922	0.406515532	0.78666034	0.260484202														
30.10.2012	14:50:00	0.619660092	0.23938736	0.350619647	0.814193452	0.299556832														
30.10.2012	15:00:00	0.543561484	0.251986695	0.369073312	0.761818435	0.315322981														
31.10.2012	13:00:00	0.705723994	0.229412887	0.52592947	0.784038139	0.424372179														
31.10.2012	13:10:00	0.685852869	0.221826125	0.505397689	0.824322843	0.427938332														
31.10.2012	13:20:00	0.710502972	0.211743119	0.551342933	0.822417629	0.46368748														
31.10.2012	13:30:00	0.703265025	0.205189166	0.517581383	0.840040864	0.470732165														
31.10.2012	13:40:00	0.706317538	0.213247361	0.530631266	0.883862624	0.464829567														
31.10.2012	13:50:00	0.68263905	0.204168324	0.503377176	0.868010077	0.466261168														
31.10.2012	14:00:00	0.677154327	0.202368696	0.50122946	0.880410789	0.463232215														
31.10.2012	14:10:00	0.670681242	0.200284245	0.507537071	0.886638288	0.459479603														
31.10.2012	14:20:00	0.667078958	0.204923032	0.518425936	0.883538939	0.448752453														
31.10.2012	14:30:00	0.663498378	0.210551024	0.527382005	0.875253637	0.4467578														
31.10.2012	14:40:00	0.667447773	0.21512822	0.536320683	0.819901628	0.441030136														
31.10.2012	14:50:00	0.669902802	0.221826125	0.550522482	0.307374619	0.439504233														
31.10.2012	15:00:00	0.673454308	0.223682026	0.552998515	0.136688099	0.440699912														
01.11.2012	13:00:00	0.459007476	0.265985956	0.519436513	0.804141681	0.332840925														
01.11.2012	13:10:00	0.51638341	0.199489467	0.389577385	0.904659391	0.249630694														
01.11.2012	13:20:00	0.563327356	0.217624873	0.424993511	0.822417629	0.272324393														
01.11.2012	13:30:00	0.51638341	0.199489467	0.389577385	0.753882826	0.249630694														
01.11.2012	13:40:00	0.543561484	0.251986695	0.369073312	0.761818435	0.315322981														
01.11.2012	13:50:00	0.556105211	0.184144123	0.359609894	0.835070208	0.230428333														
01.11.2012	14:00:00	0.476661609	0.184144123	0.359609894	0.835070208	0.230428333														
01.11.2012	14:10:00	0.51638341	0.199489467	0.389577385	0.904659391	0.249630694														
01.11.2012	14:20:00	0.51638341	0.199489467	0.389577385	0.753882826	0.249630694														
01.11.2012	14:30:00	0.619660092	0.23938736	0.467492862	0.723727513	0.299556832														
01.11.2012	14:40:00	0.590152469	0.341981943	0.333923473	0.775422336	0.427938332														
01.11.2012	14:50:00	0.51638341	0.2992342	0.292183039	0.678494544	0.37444604														
01.11.2012	15:00:00	0.619660092	0.23938736	0.467492862	0.723727513	0.299556832														
02.11.2012	13:00:00	0.590152469	0.244272816	0.429330179	0.812347209	0.305670237														
02.11.2012	13:10:00	0.556105211	0.230180154	0.404561131	0.835070208	0.288035416														
02.11.2012	13:20:00	0.576427993	0.222685916	0.434877081	0.84154362	0.278657518														
02.11.2012	13:30:00	0.596709718	0.212788765	0.415549211	0.804141681	0.332840925														
02.11.2012	13:40:00	0.578349419	0.23938736	0.420743576	0.796100264	0.299556832														
02.11.2012	13:50:00	0.595827012	0.230180154	0.449512367	0.835070208	0.288035416														
02.11.2012	14:00:00	0.584584993	0.225837132	0.441031002	0.819314166	0.339120942														
02.11.2012	14:10:00	0.590152469	0.244272816	0.429330179	0.849272082	0.305670237														
02.11.2012	14:20:00	0.558252335	0.258797146	0.442222978	0.83130863	0.323845224														
02.11.2012	14:30:00	0.590152469	0.256486457	0.417404341	0.840040864	0.320953749														
02.11.2012	14:40:00	0.607509894	0.211224141	0.412493702	0.798228875	0.264314852														
02.11.2012	14:50:00	0.582586411	0.245525498	0.419544876	0.788677418	0.307237777														
02.11.2012	15:00:00	0.590152469	0.227987962	0.445231297	0.818501354	0.285292221														
03.11.2012	13:00:00	0.5771344	0.246428165	0.412493702	0.798228875	0.308367327														
03.11.2012	13:10:00	0.575640523	0.235462977	0.421509958	0.800846019	0.294646065														
03.11.2012	13:20:00	0.584584993	0.225837132	0.441031002	0.819314166	0.282600785														
03.11.2012	13:30:00	0.596709718	0.212788765	0.415549211	0.804141681	0.332840925														
03.11.2012	13:40:00	0.583737768	0.208162922	0.406515532	0.78666034	0.325605253														
03.11.2012	13:50:00	0.550808971	0.212788765	0.415549211	0.804141681	0.332840925														
03.11.2012	14:00:00	0.600882514	0.217624873	0.424993511	0.822417629	0.326789272														
03.11.2012	14:10:00	0.584584993	0.225837132	0.441031002	0.819314166	0.339120942														
03.11.2012	14:20:00	0.573759345	0.221654963	0.432863761	0.804141681	0.332840925														
03.11.2012	14:30:00	0.578349419	0.23938736	0.420743576	0.796100264	0.299556832														
03.11.2012	14:40:00	0.584584993	0.225837132	0.441031002	0.819314166	0.339120942														
03.11.2012	14:50:00	0.584584993	0.225837132	0.441031002	0.819314166	0.339120942														
03.11.2012	15:00:00	0.584584993	0.225837132	0.441031002	0.819314166	0.339120942														
04.11.2012	13:00:00	0.573759345	0.221654963	0.389577385	0.804141681	0.277367437														
04.11.2012	13:10:00	0.581840462	0.236015707	0.427986423	0.789984257	0.295337722														
04.11.2012	13:20:00	0.606395197	0.219621431	0.428892534	0.78016498	0.329787338														
04.11.2012	13:30:00	0.614538934	0.217624873	0.444311398	0.777558485	0.346594682														
04.11.2012	13:40:00	0.614077569	0.210272681	0.4264293	0.782408122	0.364325877														
04.11.2012	13:50:00	0.642914444	0.198168344	0.441177039	0.778845834	0.416602217														
04.11.2012	14:00:00	0.645479263	0.205723513	0.456535998	0.812779922	0.409550357														
04.11.2012	14:10:00	0.641513861	0.204255427	0.446750858	0.815119725	0.408951307														
04.11.2012	14:20:00	0.643608308	0.199489467	0.4488609	0.806326849	0.41243332														
04.11.2012	14:30:00	0.643533094	0.204501765	0.446349969	0.791008714	0.406433893														
04.11.2012	14:40:00	0.629735866	0.218951854	0.441837766	0.739172917	0.383578871														
04.11.2012	14:50:00	0.624463659	0.222685916	0.452996959	0.645183442	0.371543358														
04.11.2012	15:00:00	0.625345047	0.219621431	0.450337161	0.663970196	0.357269617														
05.11.2012	13:00:00	0.576427993	0.222685916	0.380517446	0.84154362	0.278657518														
05.11.2012	13:10:00	0.568021751	0.23938736	0.350619647	0.814193452	0.299556832														
05.11.2012	13:20:00	0.571317815	0.203733923	0.348132982	0.846915175	0.254941985														
05.11.2012	13:30:00	0.554167562	0.233548644	0.342067948	0.838464802	0.292250568														
05.11.2012	13:40:00	0.596709718	0.212788765	0.363605559	0.804141681	0.26627274														
05.11.2012	13:50:00	0.595827012	0.230180154	0.359609894	0.835070208	0.288035416														
05.11.2012	14:00:00	0.583737768	0.208162922	0.355701091	0.825993357	0.260484202														
05.11.2012	14:10:00	0.578349419	0.191509888	0.37399429	0.83228664	0.299556832														
05.11.2012	14:20:00	0.585234531	0.199489467	0.389577385	0.844348765	0.299556832														
05.11.2012	14:30:00	0.581840462	0.202299178	0.39506439	0.81546762	0.295337722														
05.11.2012	14:40:00	0.616036349	0.209988912	0.410081458	0.825303305	0.315322981														
05.11.2012	14:50:00	0.573759345	0.199489467	0.389577385	0.804141681	0.249630694														
05.11.2012	15:00:00	0.569802384	0.247642097	0.403011088	0.811073937	0.309886378														
06.11.2012	13:00:00	0.550808971	0.23938736	0.389577385	0.844348765	0.299556832														
06.11.2012	13:10:00	0.547998721	0.244272816	0.429330179	0.849272082	0.305670237														
06.11.2012	13:20:00	0.52962401	0.245525498	0.419544876	0.835070208	0.307237777														
06.11.2012	13:30:00	0.531137222	0.205189166	0.400708167	0.827117158	0.256762999														
06.11.2012	13:40:00	0.531137222	0.205189166	0.400708167	0.827117158	0.256762999														
06.11.2012	13:50:00	0.547998721	0.244272816	0.381626826	0.812347209	0.305670237														
06.11.2012	14:00:00	0.573759345	0.199489467	0.389577385	0.753882826	0.249630694														
06.11.2012	14:10:00	0.590152469	0.23938736	0.434100515	0.827117158	0.299556832														
06.11.2012	14:20:00	0.629735866	0.204355063	0.456090597	0.809044984	0.389667424														
06.11.2012	14:30:00	0.651720538	0.207103569	0.446080975	0.824091761	0.411604808														
06.11.2012	14:40:00	0.625345047	0.219621431	0.428892534	0.630771686	0.357269617														
06.11.2012	14:50:00	0.652510627	0.229478079	0.458326335	0.275930969	0.404630144														
06.11.2012	15:00:00	0.661377767	0.241745856	0.483613306	0.196083809	0.405803591														
07.11.2012	13:00:00	0.863460784	0.235462977	0.421509958	0.830506982	0.294646065														
07.11.2012	13:10:00	0.878950485	0.229200664	0.397866266	0.846915175	0.286809733														
07.11.2012	13:20:00	0.874814248	0.225305751	0.384994122	0.851444133	0.281935842														
07.11.2012	13:30:00	0.877144423	0.262342312	0.416260768	0.842696419	0.287246278														
07.11.2012	13:40:00	0.880889347	0.246428165	0.412493702	0.851444133	0.264314852														
07.11.2012	13:50:00	0.885228703	0.23675673	0.410982736	0.854952832	0.296264999														
07.11.2012	14:00:00	0.867524129	0.23938736	0.420743576	0.83228664	0.269601149														
07.11.2012	14:10:00	0.865556954	0.227987962	0.422969732	0.827117158	0.285292221														
07.11.2012	14:20:00	0.888659822	0.222685916	0.407697263	0.84154362	0.278657518														
07.11.2012	14:30:00	0.888659822	0.222685916	0.407697263	0.820505029	0.278657518														
07.11.2012	14:40:00	0.870764182	0.23469349	0.435410019	0.780490455	0.293683169														
07.11.2012	14:50:00	0.905319	0.224107316	0.457546205	0.415758359	0.318677481														
07.11.2012	15:00:00	0.917445463	0.243545453	0.452412447	0.255908612	0.334492741														
08.11.2012	13:00:00	0.647572709	0.219977574	0.505397689	0.801968325	0.340037485														
08.11.2012	13:10:00	0.634661174	0.227351124	0.483163014	0.808634093	0.334700371														
08.11.2012	13:20:00	0.628115493	0.223988173	0.478428368	0.814722493	0.332840925														
08.11.2012	13:30:00	0.635548812	0.223603578	0.488041999	0.805246272	0.345642499														
08.11.2012	13:40:00	0.60666023	0.217624873	0.474031224	0.835070208	0.314220453														
08.11.2012	13:50:00	0.607509894	0.211224141	0.464055415	0.824836504	0.330393565														
08.11.2012	14:00:00	0.60666023	0.217624873	0.457685319	0.822417629	0.335168484														
08.11.2012	14:10:00	0.60666023	0.217624873	0.457685319	0.822417629	0.335168484														
08.11.2012	14:20:00	0.618033688	0.207343383	0.46013077	0.826303066	0.33022013														
08.11.2012	14:30:00	0.587046403	0.226788025	0.442887975	0.838000278	0.315322981														
08.11.2012	14:40:00	0.585748346	0.21437674	0.453537851	0.810142739	0.312969825														
08.11.2012	14:50:00	0.571317815	0.203733923	0.447599549	0.808419031	0.318677481														
08.11.2012	15:00:00	0.531137222	0.205189166	0.400708167	0.827117158	0.256762999														
09.11.2012	13:00:00	0.60161174	0.209173421	0.627862582	0.778768279	0.387775835														
09.11.2012	13:10:00	0.637434714	0.19889751	0.596504245	0.789228074	0.382223851														
09.11.2012	13:20:00	0.578124905	0.195152739	0.558958857	0.791576968	0.398866434														
09.11.2012	13:30:00	0.567627565	0.194921006	0.53529717	0.764241522	0.396360185														
09.11.2012	13:40:00	0.557445223	0.190356214	0.535082191	0.828362816	0.389784794														
09.11.2012	13:50:00	0.559817529	0.195760692	0.535213791	0.773610601	0.391943519														
09.11.2012	14:00:00	0.556636014	0.191936413	0.520593388	0.737428368	0.386955374														
09.11.2012	14:10:00	0.607778704	0.19595868	0.517138122	0.792577697	0.377759722														
09.11.2012	14:20:00	0.604654079	0.199489467	0.504452768	0.819605944	0.384047221														
09.11.2012	14:30:00	0.602081082	0.208827272	0.50230616	0.858464018	0.382412977														
09.11.2012	14:40:00	0.567500152	0.222460981	0.500547913	0.646968535	0.38125415														
09.11.2012	14:50:00	0.567500152	0.232133198	0.514714363	0.277794399	0.38125415														
09.11.2012	15:00:00	0.572269061	0.24871414	0.526182442	0.219311368	0.382550933														
10.11.2012	13:00:00	0.650260591	0.212788765	0.623323816	0.79073932	0.35503032														
10.11.2012	13:10:00	0.628266482	0.20946394	0.564887208	0.799115796	0.349482971														
10.11.2012	13:20:00	0.612259157	0.210536115	0.57865566	0.795628781	0.361029407														
10.11.2012	13:30:00	0.600551631	0.210913974	0.545751579	0.733292194	0.356301078														
10.11.2012	13:40:00	0.6132053	0.205723513	0.529581758	0.798644619	0.362744602														
10.11.2012	13:50:00	0.575020354	0.201681659	0.52229056	0.768794794	0.362101665														
10.11.2012	14:00:00	0.554167562	0.21019378	0.501699657	0.750205349	0.350700682														
10.11.2012	14:10:00	0.56654637	0.205189166	0.507563679	0.796100264	0.342350666														
10.11.2012	14:20:00	0.563327356	0.217624873	0.495825763	0.840693576	0.302582659														
10.11.2012	14:30:00	0.563327356	0.217624873	0.4781177	0.822417629	0.306364942														
10.11.2012	14:40:00	0.565719405	0.228714038	0.491314154	0.795178319	0.343440954														
10.11.2012	14:50:00	0.568368317	0.224927721	0.502005758	0.65572627	0.341776252														
10.11.2012	15:00:00	0.574942354	0.222111984	0.506048974	0.727458067	0.308821477														
11.11.2012	13:00:00	0.578349419	0.191509888	0.467492862	0.796100264	0.239645466														
11.11.2012	13:10:00	0.535508722	0.265985956	0.432863761	0.804141681	0.22189395														
11.11.2012	13:20:00	0.550808971	0.23938736	0.467492862	0.844348765	0.299556832														
11.11.2012	13:30:00	0.573759345	0.199489467	0.454506949	0.804141681	0.249630694														
11.11.2012	13:40:00	0.558252335	0.258797146	0.442222978	0.83130863	0.242883918														
11.11.2012	13:50:00	0.569802384	0.247642097	0.483613306	0.811073937	0.309886378														
11.11.2012	14:00:00	0.612009968	0.265985956	0.432863761	0.804141681	0.22189395														
11.11.2012	14:10:00	0.578349419	0.191509888	0.467492862	0.796100264	0.239645466														
11.11.2012	14:20:00	0.51638341	0.199489467	0.389577385	0.753882826	0.249630694														
11.11.2012	14:30:00	0.563327356	0.217624873	0.424993511	0.740175866	0.272324393														
11.11.2012	14:40:00	0.590152469	0.227987962	0.445231297	0.775422336	0.285292221														
11.11.2012	14:50:00	0.543561484	0.251986695	0.369073312	0.761818435	0.315322981														
11.11.2012	15:00:00	0.590152469	0.227987962	0.445231297	0.689264298	0.285292221														
12.11.2012	13:00:00	0.573759345	0.199489467	0.454506949	0.854400536	0.249630694														
12.11.2012	13:10:00	0.597917633	0.251986695	0.430585531	0.857045739	0.236492236														
12.11.2012	13:20:00	0.550808971	0.212788765	0.467492862	0.844348765	0.26627274														
12.11.2012	13:30:00	0.554167562	0.233548644	0.456090597	0.838464802	0.292250568														
12.11.2012	13:40:00	0.558252335	0.258797146	0.442222978	0.83130863	0.242883918														
12.11.2012	13:50:00	0.531137222	0.205189166	0.467492862	0.827117158	0.256762999														
12.11.2012	14:00:00	0.568021751	0.23938736	0.467492862	0.859426422	0.224667624														
12.11.2012	14:10:00	0.590152469	0.205189166	0.467492862	0.87881198	0.256762999														
12.11.2012	14:20:00	0.580931336	0.22442565	0.438274558	0.84811818	0.28083453														
12.11.2012	14:30:00	0.580931336	0.22442565	0.438274558	0.84811818	0.28083453														
12.11.2012	14:40:00	0.578349419	0.191509888	0.467492862	0.868473016	0.239645466														
12.11.2012	14:50:00	0.590152469	0.227987962	0.445231297	0.861580373	0.285292221														
12.11.2012	15:00:00	0.590152469	0.227987962	0.445231297	0.861580373	0.285292221														
13.11.2012	13:00:00	0.551299014	0.221497202	0.565649726	0.791979396	0.362453107														
13.11.2012	13:10:00	0.532354031	0.222111984	0.506048974	0.802069151	0.355144698														
13.11.2012	13:20:00	0.534438774	0.217624873	0.474031224	0.797112471	0.335168484														
13.11.2012	13:30:00	0.546758905	0.23469349	0.458326335	0.815967294	0.293683169														
13.11.2012	13:40:00	0.558252335	0.226447503	0.442222978	0.806858376	0.283364571														
13.11.2012	13:50:00	0.547998721	0.244272816	0.429330179	0.849272082	0.24453619														
13.11.2012	14:00:00	0.554167562	0.233548644	0.399079272	0.838464802	0.292250568														
13.11.2012	14:10:00	0.590152469	0.205189166	0.400708167	0.87881198	0.256762999														
13.11.2012	14:20:00	0.578349419	0.191509888	0.37399429	0.868473016	0.239645466														
13.11.2012	14:30:00	0.543561484	0.251986695	0.369073312	0.857045739	0.315322981														
13.11.2012	14:40:00	0.573759345	0.265985956	0.389577385	0.904659391	0.332840925														
13.11.2012	14:50:00	0.573759345	0.265985956	0.389577385	0.804141681	0.332840925														
13.11.2012	15:00:00	0.486007915	0.281632188	0.412493702	0.851444133	0.352419803														
14.11.2012	13:00:00	0.547847632	0.205924611	0.653484646	0.739291546	0.375788141														
14.11.2012	13:10:00	0.535007074	0.204067914	0.628433028	0.753388477	0.383039884														
14.11.2012	13:20:00	0.524477194	0.202616261	0.615507843	0.75435548	0.394400845														
14.11.2012	13:30:00	0.51638341	0.206877966	0.591580474	0.530510137	0.388314412														
14.11.2012	13:40:00	0.522838203	0.201983085	0.577061502	0.695456907	0.393168342														
14.11.2012	13:50:00	0.524376961	0.200107081	0.571701797	0.660989524	0.389516624														
14.11.2012	14:00:00	0.528081416	0.201426258	0.559781097	0.620672463	0.387775835														
14.11.2012	14:10:00	0.530952221	0.202616261	0.556888049	0.657934103	0.394400845														
14.11.2012	14:20:00	0.531521686	0.210536115	0.555813989	0.577567559	0.390302062														
14.11.2012	14:30:00	0.54246338	0.217624873	0.543047264	0.590922296	0.393357457														
14.11.2012	14:40:00	0.550306408	0.227155889	0.537446173	0.719765501	0.39357832														
14.11.2012	14:50:00	0.567175221	0.245273935	0.555626762	0.682202164	0.392861419														
14.11.2012	15:00:00	0.568770133	0.254421349	0.5984812	0.533180897	0.390726303														
15.11.2012	13:00:00	0.526921847	0.20356068	0.620143592	0.756959899	0.376993292														
15.11.2012	13:10:00	0.51152714	0.195111955	0.59352542	0.777042863	0.385010349														
15.11.2012	13:20:00	0.505844973	0.195418253	0.572440239	0.775422336	0.384271155														
15.11.2012	13:30:00	0.498191041	0.188136408	0.551109471	0.509943505	0.381549353														
15.11.2012	13:40:00	0.500412789	0.191263097	0.530146545	0.643520598	0.386026846														
15.11.2012	13:50:00	0.506157996	0.189613751	0.514936445	0.631470169	0.378153427														
15.11.2012	14:00:00	0.504146836	0.187198647	0.504050361	0.557373085	0.376220666														
15.11.2012	14:10:00	0.505550192	0.189724248	0.501274398	0.607323787	0.377064544														
15.11.2012	14:20:00	0.506820754	0.193948093	0.497793325	0.460706172	0.37444604														
15.11.2012	14:30:00	0.514003763	0.19857016	0.468570035	0.500272475	0.372720483														
15.11.2012	14:40:00	0.522373937	0.216615013	0.45556149	0.617099446	0.375314825														
15.11.2012	14:50:00	0.528619984	0.238252823	0.470816271	0.647410275	0.369122163														
15.11.2012	15:00:00	0.537247386	0.25994082	0.548949952	0.539140445	0.370663757														
16.11.2012	13:00:00	0.540513476	0.201353854	0.622595634	0.76092846	0.34994957														
16.11.2012	13:10:00	0.519896222	0.195418253	0.596291916	0.738497462	0.366804284														
16.11.2012	13:20:00	0.51317606	0.200728532	0.595254886	0.758565328	0.372120289														
16.11.2012	13:30:00	0.504512527	0.19261052	0.564215523	0.509520807	0.378750018														
16.11.2012	13:40:00	0.503509585	0.192305636	0.550372483	0.586399716	0.381706767														
16.11.2012	13:50:00	0.508186848	0.189989968	0.544171585	0.612679376	0.372464844														
16.11.2012	14:00:00	0.512380438	0.191757317	0.531516432	0.556353838	0.379283845														
16.11.2012	14:10:00	0.512461511	0.193934064	0.520751543	0.600052558	0.371602146														
16.11.2012	14:20:00	0.512500828	0.197989546	0.515530976	0.457997988	0.367876812														
16.11.2012	14:30:00	0.520285552	0.205016883	0.471025554	0.524109975	0.369730095														
16.11.2012	14:40:00	0.528392327	0.216500196	0.452996959	0.579730049	0.371543358														
16.11.2012	14:50:00	0.548116469	0.247411517	0.483163014	0.67217709	0.376537918														
16.11.2012	15:00:00	0.547634279	0.262153305	0.565841504	0.573559268	0.362575993														
17.11.2012	13:00:00	0.5771344	0.211224141	0.592959696	0.738361709	0.352419803														
17.11.2012	13:10:00	0.549626977	0.205482713	0.511633819	0.6988785	0.334269427														
17.11.2012	13:20:00	0.540008795	0.219047258	0.488881424	0.792316068	0.313262047														
17.11.2012	13:30:00	0.528619984	0.204216705	0.542823465	0.63454782	0.34072815														
17.11.2012	13:40:00	0.529474821	0.202299178	0.56625896	0.60140737	0.379719928														
17.11.2012	13:50:00	0.527008583	0.206877966	0.529055708	0.692455337	0.357495808														
17.11.2012	14:00:00	0.532168056	0.198618334	0.510363386	0.592571654	0.340108194														
17.11.2012	14:10:00	0.532828742	0.198218833	0.52109077	0.616551305	0.362521007														
17.11.2012	14:20:00	0.535992907	0.204539833	0.525189766	0.538215081	0.360226571														
17.11.2012	14:30:00	0.542640194	0.223157709	0.47541647	0.797326921	0.304634067														
17.11.2012	14:40:00	0.544845488	0.226192781	0.478536	0.641097207	0.365600858														
17.11.2012	14:50:00	0.577566279	0.249598195	0.498511346	0.720297525	0.369122163														
17.11.2012	15:00:00	0.566355998	0.260623336	0.593791337	0.627425062	0.350288231														
18.11.2012	13:00:00	0.578349419	0.191509888	0.37399429	0.796100264	0.239645466														
18.11.2012	13:10:00	0.51638341	0.199489467	0.389577385	0.829271109	0.249630694														
18.11.2012	13:20:00	0.578349419	0.191509888	0.467492862	0.868473016	0.239645466														
18.11.2012	13:30:00	0.556105211	0.184144123	0.449512367	0.835070208	0.230428333														
18.11.2012	13:40:00	0.51638341	0.23938736	0.350619647	0.814193452	0.299556832														
18.11.2012	13:50:00	0.590152469	0.170990971	0.333923473	0.775422336	0.213969166														
18.11.2012	14:00:00	0.607509894	0.281632188	0.412493702	0.851444133	0.176209901														
18.11.2012	14:10:00	0.590152469	0.170990971	0.333923473	0.775422336	0.213969166														
18.11.2012	14:20:00	0.476661609	0.184144123	0.359609894	0.835070208	0.230428333														
18.11.2012	14:30:00	0.459007476	0.265985956	0.519436513	0.804141681	0.332840925														
18.11.2012	14:40:00	0.619660092	0.23938736	0.467492862	0.723727513	0.299556832														
