datetime,BV,GS,LS,LT,LF
2012-05-22 16:00:00,16.58,0.978,85.40874,,
2012-05-22 17:00:00,15.79,0.981,85.67073,,
2012-05-22 18:00:00,15.25,0.981,85.67073,,
2012-05-22 19:00:00,14.7,0.999,87.24267,,
2012-05-22 20:00:00,14.94,0.996,86.98068,,
2012-05-22 21:00:00,14.24,1,87.33,,
2012-05-22 22:00:00,13.78,1,87.33,,
2012-05-22 23:00:00,14.23,1,87.33,,
2012-05-23 00:00:00,13.52,1,87.33,,
2012-05-23 01:00:00,14.14,1,87.33,,
2012-05-23 02:00:00,13.86,1,87.33,,
2012-05-23 03:00:00,13.39,1,87.33,,
2012-05-23 04:00:00,13.12,1,87.33,,
2012-05-23 05:00:00,11.96,1,87.33,,
2012-05-23 06:00:00,14.24,1,87.33,,
2012-05-23 07:00:00,15.85,0.997,87.06801,,
2012-05-23 08:00:00,19.08,0.867,75.71511,,
2012-05-23 09:00:00,18.26,0.829,72.39657,,
2012-05-23 10:00:00,17.4,0.915,79.90695,,
2012-05-23 11:00:00,22.72,0.6362,55.559346,,
2012-05-23 12:00:00,24.18,0.5465,47.725845,,
2012-05-23 13:00:00,24.91,0.4933,43.079889,,
2012-05-23 14:00:00,25.91,0.4553,39.761349,,
2012-05-23 15:00:00,18.92,0.735,64.18755,,
2012-05-23 16:00:00,19.28,0.6834,59.681322,,
2012-05-23 17:00:00,21.18,0.6177,53.943741,,
2012-05-23 18:00:00,22.4,0.57,49.7781,,
2012-05-23 19:00:00,17.39,0.825,72.04725,,
2012-05-23 20:00:00,16.76,0.89,77.7237,,
2012-05-23 21:00:00,17.07,0.816,71.26128,,
2012-05-23 22:00:00,16.52,0.823,71.87259,,
2012-05-23 23:00:00,16.6,0.801,69.95133,,
2012-05-24 00:00:00,15.5,0.868,75.80244,,
2012-05-24 01:00:00,14.43,0.914,79.81962,,
2012-05-24 02:00:00,13.87,0.935,81.65355,,
2012-05-24 03:00:00,13.29,0.935,81.65355,,
2012-05-24 04:00:00,11.75,1,87.33,,
2012-05-24 05:00:00,12.12,0.975,85.14675,,
2012-05-24 06:00:00,17.77,0.726,63.40158,,
2012-05-24 07:00:00,20.78,0.5873,51.288909,,
2012-05-24 08:00:00,21.58,0.5901,51.533433,,
2012-05-24 09:00:00,22.15,0.6113,53.384829,,
2012-05-24 10:00:00,22.64,0.6173,53.908809,,
2012-05-24 11:00:00,23.7,0.5298,46.267434,,
2012-05-24 12:00:00,20.61,0.6781,59.218473,,
2012-05-24 13:00:00,20.36,0.6712,58.615896,,
2012-05-24 14:00:00,22.34,0.6696,58.476168,,
2012-05-24 15:00:00,20.94,0.6167,53.856411,,
2012-05-24 16:00:00,19.73,0.6691,58.432503,,
2012-05-24 17:00:00,22.64,0.5395,47.114535,,
2012-05-24 18:00:00,22.51,0.4139,36.145887,,
2012-05-24 19:00:00,20.86,0.4187,36.565071,,
2012-05-24 20:00:00,17.35,0.5371,46.904943,,
2012-05-24 21:00:00,13.89,0.6661,58.170513,,
2012-05-24 22:00:00,15.75,0.5603,48.930999,,
2012-05-24 23:00:00,16.9,0.488,42.61704,,
2012-05-25 00:00:00,16.42,0.4784,41.778672,,
2012-05-25 01:00:00,15.39,0.4986,43.542738,,
2012-05-25 02:00:00,15.09,0.509,44.45097,,
2012-05-25 03:00:00,13.83,0.5517,48.179961,,
2012-05-25 04:00:00,13.72,0.5537,48.354621,,
2012-05-25 05:00:00,11.85,0.6799,59.375667,,
2012-05-25 06:00:00,15.2,0.5797,50.625201,,
2012-05-25 07:00:00,16.25,0.5447,47.568651,,
2012-05-25 08:00:00,17.14,0.5534,48.328422,,
2012-05-25 09:00:00,18.25,0.549,47.94417,,
2012-05-25 10:00:00,17.88,0.531,46.37223,,
2012-05-25 11:00:00,19.76,0.4446,38.826918,,
2012-05-25 12:00:00,19.83,0.464,40.52112,,
2012-05-25 13:00:00,20.21,0.4406,38.477598,,
2012-05-25 14:00:00,21.06,0.408,35.63064,,
2012-05-25 15:00:00,21.19,0.361,31.52613,,
2012-05-25 16:00:00,20.98,0.3316,28.958628,,
2012-05-25 17:00:00,20.44,0.3487,30.451971,,
2012-05-25 18:00:00,19.83,0.3477,30.364641,,
2012-05-25 19:00:00,17.99,0.3973,34.696209,,
2012-05-25 20:00:00,13.61,0.5906,51.577098,,
2012-05-25 21:00:00,9.29,0.874,76.32642,,
2012-05-25 22:00:00,7.76,0.965,84.27345,,
2012-05-25 23:00:00,6.733,0.993,86.71869,,
2012-05-26 00:00:00,5.728,0.999,87.24267,,
2012-05-26 01:00:00,5.179,0.999,87.24267,,
2012-05-26 02:00:00,5.158,0.999,87.24267,,
2012-05-26 03:00:00,7.38,0.882,77.02506,,
2012-05-26 04:00:00,8.99,0.827,72.22191,,
2012-05-26 05:00:00,9.56,0.812,70.91196,,
2012-05-26 06:00:00,10.54,0.79,68.9907,,
2012-05-26 07:00:00,12.69,0.784,68.46672,,
2012-05-26 08:00:00,15.57,0.5532,48.310956,,
2012-05-26 09:00:00,17.59,0.4289,37.455837,,
2012-05-26 10:00:00,16.26,0.471,41.13243,,
2012-05-26 11:00:00,18.7,0.4102,35.822766,,
2012-05-26 12:00:00,19.27,0.4327,37.787691,,
2012-05-26 13:00:00,20.25,0.3831,33.456123,,
2012-05-26 14:00:00,20.66,0.3711,32.408163,,
2012-05-26 15:00:00,20.22,0.3535,30.871155,,
2012-05-26 16:00:00,20.31,0.3378,29.500074,,
2012-05-26 17:00:00,19.04,0.3782,33.028206,,
2012-05-26 18:00:00,20.19,0.3452,30.146316,,
2012-05-26 19:00:00,16.83,0.4957,43.289481,,
2012-05-26 20:00:00,10.9,0.831,72.57123,,
2012-05-26 21:00:00,8.83,0.947,82.70151,,
2012-05-26 22:00:00,8.02,0.976,85.23408,,
2012-05-26 23:00:00,7.55,0.982,85.75806,,
2012-05-27 00:00:00,6.615,0.999,87.24267,,
2012-05-27 01:00:00,5.521,0.999,87.24267,,
2012-05-27 02:00:00,4.319,0.999,87.24267,,
2012-05-27 03:00:00,3.879,1,87.33,,
2012-05-27 04:00:00,3.895,1,87.33,,
2012-05-27 05:00:00,3.795,1,87.33,,
2012-05-27 06:00:00,9.04,1,87.33,,
2012-05-27 07:00:00,14.89,0.6118,53.428494,,
2012-05-27 08:00:00,16.34,0.5105,44.581965,,
2012-05-27 09:00:00,17.89,0.4759,41.560347,,
2012-05-27 10:00:00,19.07,0.446,38.94918,,
2012-05-27 11:00:00,19.51,0.4299,37.543167,,
2012-05-27 12:00:00,20.36,0.3985,34.801005,,
2012-05-27 13:00:00,21.42,0.3817,33.333861,,
2012-05-27 14:00:00,20.67,0.3361,29.351613,,
2012-05-27 15:00:00,21.71,0.3024,26.408592,,
2012-05-27 16:00:00,21.68,0.3143,27.447819,,
2012-05-27 17:00:00,20.5,0.3248,28.364784,,
2012-05-27 18:00:00,18.64,0.3962,34.600146,,
2012-05-27 19:00:00,13.09,0.741,64.71153,,
2012-05-27 20:00:00,9.99,0.915,79.90695,,
2012-05-27 21:00:00,7.56,0.99,86.4567,,
2012-05-27 22:00:00,6.806,0.999,87.24267,,
2012-05-27 23:00:00,6.192,0.999,87.24267,,
2012-05-28 00:00:00,4.784,0.999,87.24267,,
2012-05-28 01:00:00,3.908,0.999,87.24267,,
2012-05-28 02:00:00,3.53,1,87.33,,
2012-05-28 03:00:00,3.346,1,87.33,,
2012-05-28 04:00:00,2.747,1,87.33,,
2012-05-28 05:00:00,3.238,1,87.33,,
2012-05-28 06:00:00,8.34,1,87.33,,
2012-05-28 07:00:00,11.72,0.856,74.75448,,
2012-05-28 08:00:00,14.83,0.6955,60.738015,,
2012-05-28 09:00:00,17.48,0.5986,52.275738,,
2012-05-28 10:00:00,18.3,0.6509,56.843097,,
2012-05-28 11:00:00,20.98,0.4997,43.638801,,
2012-05-28 12:00:00,22.53,0.346,30.21618,,
2012-05-28 13:00:00,21.92,0.3685,32.181105,,
2012-05-28 14:00:00,21.58,0.4016,35.071728,,
2012-05-28 15:00:00,15.09,0.818,71.43594,,
2012-05-28 16:00:00,18.06,0.6389,55.795137,,
2012-05-28 17:00:00,13.94,0.807,70.47531,,
2012-05-28 18:00:00,14.27,0.872,76.15176,,
2012-05-28 19:00:00,13.03,0.959,83.74947,,
2012-05-28 20:00:00,12.52,0.968,84.53544,,
2012-05-28 21:00:00,11.91,0.968,84.53544,,
2012-05-28 22:00:00,10.47,1,87.33,,
2012-05-28 23:00:00,10.18,1,87.33,,
2012-05-29 00:00:00,8.98,1,87.33,,
2012-05-29 01:00:00,9.25,1,87.33,,
2012-05-29 02:00:00,8.73,1,87.33,,
2012-05-29 03:00:00,8.15,0.999,87.24267,,
2012-05-29 04:00:00,7.47,0.999,87.24267,,
2012-05-29 05:00:00,6.962,0.999,87.24267,,
2012-05-29 06:00:00,10.17,1,87.33,,
2012-05-29 07:00:00,14.51,0.833,72.74589,,
2012-05-29 08:00:00,18.8,0.6118,53.428494,,
2012-05-29 09:00:00,19.77,0.5606,48.957198,,
2012-05-29 10:00:00,21.09,0.5154,45.009882,,
2012-05-29 11:00:00,20.81,0.513,44.80029,,
2012-05-29 12:00:00,21.92,0.454,39.64782,,
2012-05-29 13:00:00,19.68,0.6289,54.921837,,
2012-05-29 14:00:00,22.91,0.4183,36.530139,,
2012-05-29 15:00:00,22.56,0.4478,39.106374,,
2012-05-29 16:00:00,24.54,0.3603,31.464999,,
2012-05-29 17:00:00,22.83,0.445,38.86185,,
2012-05-29 18:00:00,20.23,0.639,55.80387,,
2012-05-29 19:00:00,17.12,0.831,72.57123,,
2012-05-29 20:00:00,15.89,0.883,77.11239,,
2012-05-29 21:00:00,14,0.881,76.93773,,
2012-05-29 22:00:00,11.24,0.961,83.92413,,
2012-05-29 23:00:00,9.64,0.995,86.89335,,
2012-05-30 00:00:00,9.41,1,87.33,,
2012-05-30 01:00:00,10.71,1,87.33,,
2012-05-30 02:00:00,11.3,0.998,87.15534,,
2012-05-30 03:00:00,11.43,0.997,87.06801,,
2012-05-30 04:00:00,11.17,1,87.33,,
2012-05-30 05:00:00,11.24,1,87.33,,
2012-05-30 06:00:00,17.62,0.787,68.72871,,
2012-05-30 07:00:00,17.31,0.833,72.74589,,
2012-05-30 08:00:00,22.53,0.5396,47.123268,,
2012-05-30 09:00:00,23.24,0.4617,40.320261,,
2012-05-30 10:00:00,24,0.4386,38.302938,,
2012-05-30 11:00:00,24.04,0.4234,36.975522,,
2012-05-30 12:00:00,25.42,0.3971,34.678743,,
2012-05-30 13:00:00,24.09,0.4672,40.800576,,
2012-05-30 14:00:00,25.04,0.4362,38.093346,,
2012-05-30 15:00:00,16.83,0.783,68.37939,,
2012-05-30 16:00:00,19.34,0.756,66.02148,,
2012-05-30 17:00:00,19.24,0.774,67.59342,,
2012-05-30 18:00:00,18.33,0.834,72.83322,,
2012-05-30 19:00:00,17.64,0.822,71.78526,,
2012-05-30 20:00:00,16.02,0.922,80.51826,,
2012-05-30 21:00:00,14.74,0.979,85.49607,,
2012-05-30 22:00:00,13.92,0.999,87.24267,,
2012-05-30 23:00:00,13.72,0.986,86.10738,,
2012-05-31 00:00:00,15.3,0.888,77.54904,,
2012-05-31 01:00:00,12.11,0.995,86.89335,,
2012-05-31 02:00:00,10.7,1,87.33,,
2012-05-31 03:00:00,10.83,1,87.33,,
2012-05-31 04:00:00,11.61,1,87.33,,
2012-05-31 05:00:00,11.61,1,87.33,,
2012-05-31 06:00:00,12.54,0.999,87.24267,,
2012-05-31 07:00:00,15.36,0.875,76.41375,,
2012-05-31 08:00:00,20.12,0.6886,60.135438,,
2012-05-31 09:00:00,21.48,0.589,51.43737,,
2012-05-31 10:00:00,21.95,0.5786,50.529138,,
2012-05-31 11:00:00,23.13,0.5587,48.791271,,
2012-05-31 12:00:00,20.84,0.6376,55.681608,,
2012-05-31 13:00:00,20.91,0.6396,55.856268,,
2012-05-31 14:00:00,19.88,0.6691,58.432503,,
2012-05-31 15:00:00,21.86,0.5772,50.406876,,
2012-05-31 16:00:00,18.93,0.83,72.4839,,
2012-05-31 17:00:00,18.52,0.859,75.01647,,
2012-05-31 18:00:00,17.29,0.933,81.47889,,
2012-05-31 19:00:00,15.78,0.987,86.19471,,
2012-05-31 20:00:00,14.52,0.999,87.24267,,
2012-05-31 21:00:00,13.34,0.999,87.24267,,
2012-05-31 22:00:00,12.62,1,87.33,,
2012-05-31 23:00:00,12.53,1,87.33,,
2012-06-01 00:00:00,12.52,1,87.33,,
2012-06-01 01:00:00,12.62,1,87.33,,
2012-06-01 02:00:00,13.28,1,87.33,,
2012-06-01 03:00:00,13.38,1,87.33,,
2012-06-01 04:00:00,13.19,1,87.33,,
2012-06-01 05:00:00,13.12,1,87.33,,
2012-06-01 06:00:00,13.76,1,87.33,,
2012-06-01 07:00:00,14.7,1,87.33,,
2012-06-01 08:00:00,16.24,0.972,84.88476,,
2012-06-01 09:00:00,17.46,0.808,70.56264,,
2012-06-01 10:00:00,18.19,0.6601,57.646533,,
2012-06-01 11:00:00,19.77,0.6253,54.607449,,
2012-06-01 12:00:00,21,0.5042,44.031786,,
2012-06-01 13:00:00,21.64,0.4688,40.940304,,
2012-06-01 14:00:00,22.34,0.4664,40.730712,,
2012-06-01 15:00:00,21.82,0.499,43.57767,,
2012-06-01 16:00:00,19.69,0.5403,47.184399,,
2012-06-01 17:00:00,20.99,0.4968,43.385544,,
2012-06-01 18:00:00,18.49,0.5394,47.105802,,
2012-06-01 19:00:00,17.59,0.5457,47.655981,,
2012-06-01 20:00:00,16.91,0.5517,48.179961,,
2012-06-01 21:00:00,16.53,0.5552,48.485616,,
2012-06-01 22:00:00,13.38,0.737,64.36221,,
2012-06-01 23:00:00,10.5,0.888,77.54904,,
2012-06-02 00:00:00,9.8,0.968,84.53544,,
2012-06-02 01:00:00,9.12,0.999,87.24267,,
2012-06-02 02:00:00,8.93,0.999,87.24267,,
2012-06-02 03:00:00,9.64,0.996,86.98068,,
2012-06-02 04:00:00,11.3,0.938,81.91554,,
2012-06-02 05:00:00,11.7,0.962,84.01146,,
2012-06-02 06:00:00,11.6,0.988,86.28204,,
2012-06-02 07:00:00,11.83,0.978,85.40874,,
2012-06-02 08:00:00,12.6,0.963,84.09879,,
2012-06-02 09:00:00,13.65,0.916,79.99428,,
2012-06-02 10:00:00,14.76,0.865,75.54045,,
2012-06-02 11:00:00,15.55,0.858,74.92914,,
2012-06-02 12:00:00,15.99,0.862,75.27846,,
2012-06-02 13:00:00,17.64,0.773,67.50609,,
2012-06-02 14:00:00,19.3,0.707,61.74231,,
2012-06-02 15:00:00,19.73,0.693,60.51969,,
2012-06-02 16:00:00,18.91,0.754,65.84682,,
2012-06-02 17:00:00,19.36,0.734,64.10022,,
2012-06-02 18:00:00,18.61,0.802,70.03866,,
2012-06-02 19:00:00,16.81,0.858,74.92914,,
2012-06-02 20:00:00,15.96,0.94,82.0902,,
2012-06-02 21:00:00,14.49,0.998,87.15534,,
2012-06-02 22:00:00,14.61,0.999,87.24267,,
2012-06-02 23:00:00,14.66,1,87.33,,
2012-06-03 00:00:00,14.4,1,87.33,,
2012-06-03 01:00:00,12.97,1,87.33,,
2012-06-03 02:00:00,11.54,1,87.33,,
2012-06-03 03:00:00,10.78,1,87.33,,
2012-06-03 04:00:00,10.55,1,87.33,,
2012-06-03 05:00:00,10.95,1,87.33,,
2012-06-03 06:00:00,12.86,1,87.33,,
2012-06-03 07:00:00,16.93,0.89,77.7237,,
2012-06-03 08:00:00,20.33,0.765,66.80745,,
2012-06-03 09:00:00,22.34,0.727,63.48891,,
2012-06-03 10:00:00,24.56,0.6327,55.253691,,
2012-06-03 11:00:00,25.88,0.6155,53.751615,,
2012-06-03 12:00:00,26.81,0.5588,48.800004,,
2012-06-03 13:00:00,27.95,0.532,46.45956,,
2012-06-03 14:00:00,28.17,0.454,39.64782,,
2012-06-03 15:00:00,28.66,0.4688,40.940304,,
2012-06-03 16:00:00,27.76,0.464,40.52112,,
2012-06-03 17:00:00,27.68,0.4629,40.425057,,
2012-06-03 18:00:00,26.48,0.5119,44.704227,,
2012-06-03 19:00:00,23.8,0.6035,52.703655,,
2012-06-03 20:00:00,19.9,0.744,64.97352,,
2012-06-03 21:00:00,17.57,0.837,73.09521,,
2012-06-03 22:00:00,15.85,0.935,81.65355,,
2012-06-03 23:00:00,16.2,0.886,77.37438,,
2012-06-04 00:00:00,15.3,0.912,79.64496,,
2012-06-04 01:00:00,13.35,0.998,87.15534,,
2012-06-04 02:00:00,12.66,1,87.33,,
2012-06-04 03:00:00,13.71,1,87.33,,
2012-06-04 04:00:00,12.85,1,87.33,,
2012-06-04 05:00:00,12.82,1,87.33,,
2012-06-04 06:00:00,18.03,0.869,75.88977,,
2012-06-04 07:00:00,20.35,0.741,64.71153,,
2012-06-04 08:00:00,19.56,0.739,64.53687,,
2012-06-04 09:00:00,20.88,0.653,57.02649,,
2012-06-04 10:00:00,19.86,0.5995,52.354335,,
2012-06-04 11:00:00,19.12,0.6583,57.489339,,
2012-06-04 12:00:00,18.63,0.6749,58.939017,,
2012-06-04 13:00:00,17.07,0.6904,60.292632,,
2012-06-04 14:00:00,16.88,0.6837,59.707521,,
2012-06-04 15:00:00,16.09,0.716,62.52828,,
2012-06-04 16:00:00,16.04,0.718,62.70294,,
2012-06-04 17:00:00,15.7,0.716,62.52828,,
2012-06-04 18:00:00,14.82,0.791,69.07803,,
2012-06-04 19:00:00,14.49,0.815,71.17395,,
2012-06-04 20:00:00,13.59,0.894,78.07302,,
2012-06-04 21:00:00,12.62,1,87.33,,
2012-06-04 22:00:00,12.52,1,87.33,,
2012-06-04 23:00:00,12.49,1,87.33,,
2012-06-05 00:00:00,12.22,1,87.33,,
2012-06-05 01:00:00,11.94,1,87.33,,
2012-06-05 02:00:00,11.83,1,87.33,,
2012-06-05 03:00:00,11.63,1,87.33,,
2012-06-05 04:00:00,11.51,1,87.33,,
2012-06-05 05:00:00,11.37,1,87.33,,
2012-06-05 06:00:00,11.89,1,87.33,,
2012-06-05 07:00:00,12.84,1,87.33,,
2012-06-05 08:00:00,14.69,0.942,82.26486,,
2012-06-05 09:00:00,16.46,0.801,69.95133,,
2012-06-05 10:00:00,17.62,0.4818,42.075594,,
2012-06-05 11:00:00,18.49,0.4588,40.067004,,
2012-06-05 12:00:00,19.34,0.3884,33.918972,,
2012-06-05 13:00:00,18.42,0.3978,34.739874,,
2012-06-05 14:00:00,18.26,0.4028,35.176524,,
2012-06-05 15:00:00,17.12,0.3847,33.595851,,
2012-06-05 16:00:00,17.02,0.3979,34.748607,,
2012-06-05 17:00:00,15.99,0.4134,36.102222,,
2012-06-05 18:00:00,15.35,0.4208,36.748464,,
2012-06-05 19:00:00,14.13,0.4525,39.516825,,
2012-06-05 20:00:00,10.95,0.6221,54.327993,,
2012-06-05 21:00:00,7.66,0.798,69.68934,,
2012-06-05 22:00:00,4.993,0.95,82.9635,,
2012-06-05 23:00:00,4.23,0.988,86.28204,,
2012-06-06 00:00:00,3.496,0.999,87.24267,,
2012-06-06 01:00:00,2.773,1,87.33,,
2012-06-06 02:00:00,2.215,1,87.33,,
2012-06-06 03:00:00,1.591,1,87.33,,
2012-06-06 04:00:00,0.99,1,87.33,,
2012-06-06 05:00:00,1.6,1,87.33,,
2012-06-06 06:00:00,6.896,0.982,85.75806,,
2012-06-06 07:00:00,10.77,0.732,63.92556,,
2012-06-06 08:00:00,12.88,0.6029,52.651257,,
2012-06-06 09:00:00,13.18,0.6521,56.947893,,
2012-06-06 10:00:00,14.99,0.6184,54.004872,,
2012-06-06 11:00:00,18.03,0.5551,48.476883,,
2012-06-06 12:00:00,18.05,0.5644,49.289052,,
2012-06-06 13:00:00,20.1,0.5413,47.271729,,
2012-06-06 14:00:00,21.03,0.5379,46.974807,,
2012-06-06 15:00:00,21.57,0.5387,47.044671,,
2012-06-06 16:00:00,22.08,0.5124,44.747892,,
2012-06-06 17:00:00,22.04,0.5467,47.743311,,
2012-06-06 18:00:00,21.43,0.6319,55.183827,,
2012-06-06 19:00:00,18.8,0.707,61.74231,,
2012-06-06 20:00:00,14.18,0.942,82.26486,,
2012-06-06 21:00:00,12.42,0.993,86.71869,,
2012-06-06 22:00:00,12.83,0.999,87.24267,,
2012-06-06 23:00:00,13.07,0.975,85.14675,,
2012-06-07 00:00:00,12.38,0.995,86.89335,,
2012-06-07 01:00:00,12.06,1,87.33,,
2012-06-07 02:00:00,11.85,1,87.33,,
2012-06-07 03:00:00,10.65,1,87.33,,
2012-06-07 04:00:00,10.38,0.999,87.24267,,
2012-06-07 05:00:00,10.7,0.999,87.24267,,
2012-06-07 06:00:00,14.24,0.941,82.17753,,
2012-06-07 07:00:00,15.88,0.875,76.41375,,
2012-06-07 08:00:00,19.64,0.727,63.48891,,
2012-06-07 09:00:00,22.94,0.4841,42.276453,,
2012-06-07 10:00:00,23.46,0.4855,42.398715,,
2012-06-07 11:00:00,24.55,0.5127,44.774091,,
2012-06-07 12:00:00,25.41,0.4871,42.538443,,
2012-06-07 13:00:00,26.37,0.4731,41.315823,,
2012-06-07 14:00:00,25.83,0.5127,44.774091,,
2012-06-07 15:00:00,26.14,0.5111,44.634363,,
2012-06-07 16:00:00,26.15,0.5218,45.568794,,
2012-06-07 17:00:00,26.85,0.4944,43.175952,,
2012-06-07 18:00:00,23.48,0.6151,53.716683,,
2012-06-07 19:00:00,23.72,0.5928,51.769224,,
2012-06-07 20:00:00,19.76,0.724,63.22692,,
2012-06-07 21:00:00,16.33,0.879,76.76307,,
2012-06-07 22:00:00,14.72,0.982,85.75806,,
2012-06-07 23:00:00,13.63,0.999,87.24267,,
2012-06-08 00:00:00,12.3,1,87.33,,
2012-06-08 01:00:00,11.87,1,87.33,,
2012-06-08 02:00:00,11,1,87.33,,
2012-06-08 03:00:00,10.69,1,87.33,,
2012-06-08 04:00:00,10.53,0.999,87.24267,,
2012-06-08 05:00:00,11.03,0.999,87.24267,,
2012-06-08 06:00:00,15.07,1,87.33,,
2012-06-08 07:00:00,20.36,0.758,66.19614,,
2012-06-08 08:00:00,22.83,0.6281,54.851973,,
2012-06-08 09:00:00,24.33,0.5882,51.367506,,
2012-06-08 10:00:00,26.61,0.5447,47.568651,,
2012-06-08 11:00:00,27.61,0.4887,42.678171,,
2012-06-08 12:00:00,26.76,0.5252,45.865716,,
2012-06-08 13:00:00,28.63,0.4889,42.695637,,
2012-06-08 14:00:00,30.08,0.4088,35.700504,,
2012-06-08 15:00:00,29.81,0.4684,40.905372,,
2012-06-08 16:00:00,27.47,0.5233,45.699789,,
2012-06-08 17:00:00,27.42,0.5307,46.346031,,
2012-06-08 18:00:00,26.96,0.5341,46.642953,,
2012-06-08 19:00:00,24.37,0.5905,51.568365,,
2012-06-08 20:00:00,23.52,0.5275,46.066575,,
2012-06-08 21:00:00,17.31,0.804,70.21332,,
2012-06-08 22:00:00,21.21,0.562,49.07946,,
2012-06-08 23:00:00,16.77,0.792,69.16536,,
2012-06-09 00:00:00,14.27,0.924,80.69292,,
2012-06-09 01:00:00,13.07,0.987,86.19471,,
2012-06-09 02:00:00,12.95,0.993,86.71869,,
2012-06-09 03:00:00,12.33,1,87.33,,
2012-06-09 04:00:00,12.03,1,87.33,,
2012-06-09 05:00:00,12.6,1,87.33,,
2012-06-09 06:00:00,16.79,0.852,74.40516,,
2012-06-09 07:00:00,17.26,0.861,75.19113,,
2012-06-09 08:00:00,20.03,0.713,62.26629,,
2012-06-09 09:00:00,18.91,0.745,65.06085,,
2012-06-09 10:00:00,17.66,0.799,69.77667,,
2012-06-09 11:00:00,18.64,0.786,68.64138,,
2012-06-09 12:00:00,17.28,0.873,76.23909,,
2012-06-09 13:00:00,16.53,0.88,76.8504,,
2012-06-09 14:00:00,15.9,0.933,81.47889,,
2012-06-09 15:00:00,15.06,0.977,85.32141,,
2012-06-09 16:00:00,15.2,0.992,86.63136,,
2012-06-09 17:00:00,15.03,0.999,87.24267,,
2012-06-09 18:00:00,15.1,0.986,86.10738,,
2012-06-09 19:00:00,14.98,1,87.33,,
2012-06-09 20:00:00,14.41,1,87.33,,
2012-06-09 21:00:00,13.87,1,87.33,,
2012-06-09 22:00:00,13.23,1,87.33,,
2012-06-09 23:00:00,12.73,1,87.33,,
2012-06-10 00:00:00,12.84,1,87.33,,
2012-06-10 01:00:00,12.8,1,87.33,,
2012-06-10 02:00:00,12.7,1,87.33,,
2012-06-10 03:00:00,12.99,1,87.33,,
2012-06-10 04:00:00,13,1,87.33,,
2012-06-10 05:00:00,13.16,1,87.33,,
2012-06-10 06:00:00,13.69,1,87.33,,
2012-06-10 07:00:00,13.83,1,87.33,,
2012-06-10 08:00:00,13.98,1,87.33,,
2012-06-10 09:00:00,14.85,0.972,84.88476,,
2012-06-10 10:00:00,14.68,0.982,85.75806,,
2012-06-10 11:00:00,15.26,0.959,83.74947,,
2012-06-10 12:00:00,16.05,0.931,81.30423,,
2012-06-10 13:00:00,16.42,0.939,82.00287,,
2012-06-10 14:00:00,18.9,0.861,75.19113,,
2012-06-10 15:00:00,19.43,0.84,73.3572,,
2012-06-10 16:00:00,18.44,0.873,76.23909,,
2012-06-10 17:00:00,20.34,0.775,67.68075,,
2012-06-10 18:00:00,20.55,0.792,69.16536,,
2012-06-10 19:00:00,18.55,0.899,78.50967,,
2012-06-10 20:00:00,15.14,0.999,87.24267,,
2012-06-10 21:00:00,13.27,0.999,87.24267,,
2012-06-10 22:00:00,12.8,1,87.33,,
2012-06-10 23:00:00,12.6,1,87.33,,
2012-06-11 00:00:00,13.48,1,87.33,,
2012-06-11 01:00:00,13.53,1,87.33,,
2012-06-11 02:00:00,12.81,1,87.33,,
2012-06-11 03:00:00,12.59,1,87.33,,
2012-06-11 04:00:00,12.66,1,87.33,,
2012-06-11 05:00:00,12.65,1,87.33,,
2012-06-11 06:00:00,12.67,1,87.33,,
2012-06-11 07:00:00,12.93,1,87.33,,
2012-06-11 08:00:00,13.15,1,87.33,,
2012-06-11 09:00:00,14.4,0.943,82.35219,,
2012-06-11 10:00:00,14.88,0.904,78.94632,,
2012-06-11 11:00:00,15.18,0.915,79.90695,,
2012-06-11 12:00:00,16.7,0.83,72.4839,,
2012-06-11 13:00:00,18.64,0.763,66.63279,,
2012-06-11 14:00:00,20.92,0.707,61.74231,,
2012-06-11 15:00:00,20.81,0.715,62.44095,,
2012-06-11 16:00:00,19.7,0.745,65.06085,,
2012-06-11 17:00:00,17.49,0.906,79.12098,,
2012-06-11 18:00:00,17.35,0.924,80.69292,,
2012-06-11 19:00:00,15.01,0.942,82.26486,,
2012-06-11 20:00:00,14.21,0.999,87.24267,,
2012-06-11 21:00:00,13.57,0.999,87.24267,,
2012-06-11 22:00:00,12.17,1,87.33,,
2012-06-11 23:00:00,11.46,1,87.33,,
2012-06-12 00:00:00,12.57,1,87.33,,
2012-06-12 01:00:00,12.38,1,87.33,,
2012-06-12 02:00:00,12.12,1,87.33,,
2012-06-12 03:00:00,11.7,1,87.33,,
2012-06-12 04:00:00,10.65,0.999,87.24267,,
2012-06-12 05:00:00,11.2,0.999,87.24267,,
2012-06-12 06:00:00,12.16,1,87.33,,
2012-06-12 07:00:00,13.08,1,87.33,,
2012-06-12 08:00:00,15.8,0.912,79.64496,,
2012-06-12 09:00:00,15.97,0.916,79.99428,,
2012-06-12 10:00:00,15.68,0.944,82.43952,,
2012-06-12 11:00:00,17.36,0.871,76.06443,,
2012-06-12 12:00:00,17.37,0.888,77.54904,,
2012-06-12 13:00:00,17.63,0.923,80.60559,,
2012-06-12 14:00:00,18.17,0.915,79.90695,,
2012-06-12 15:00:00,17.93,0.87,75.9771,,
2012-06-12 16:00:00,19.79,0.726,63.40158,,
2012-06-12 17:00:00,19.66,0.734,64.10022,,
